date,time,tweet,Food Delivery,Aspect,Sentiment
2019-09-26,17:17:50,#Foodpanda นี่เค้าเขียนรีวิวกันตรงไหน ที่ตรงรีวิวอาหารอ่ะ ไม่มีช่องทางไหนที่สามารถพิมพ์รีวิวได้เลย หลังจากได้รับอาหาร อยากคอมเพลนร้านโคตรๆ อาหารกากสึดๆ หาช่องทางจะรีวิวไม่ได้เลย สั่งมา4ครั้งโคตรซวยที่ไม่เคยเจอร้านดีสักร้าน  แอปก็บ้าบอ!!🤬,Yes,System,Negative
2019-09-24,19:17:17,"พี่เค้ารับสองกะ.555555
#foodpanda
#GrabFoodXclusive pic.twitter.com/Cuhh92cpsM",No,,
2019-09-24,03:54:24,"😗แหนมเนืองญวนญีBy TAOครับ😍
ตอนนี้ มี 2 สาขาที่ดูแลและให้บริการครับ
#Tel.081-835-0035
#แหนมเนือง
#ของอร่อยนนทบุรี
#แหนมเนืองเมืองเอก
#ร้านแหนมเนืองการรถไฟ
#foodpanda  pic.twitter.com/PdPCM5NClK",No,,
2019-09-23,14:55:58,"เป๋คาเฟอีน ใน #ฟู้ดแพนด้า มาแล้วนะครับ จัดมาได้เลย
#foodpanda
#foodpandaburiram pic.twitter.com/WtUfxM5Ia8 – at เป๋คาเฟอีน",No,,
2019-09-22,14:49:29,"#GTA ในวันนั้น ... สู่พนง #GrabFood และ #foodpanda ในวันนี้

มิชชั่นคือ
#รีวิวคาเฟ่
#อร่อยไปแดกเซเว่น
#อร่อยไปแดก
#ของดีบอกต่อ",No,,
2019-09-21,17:24:14,#foodpanda อบากได้ส่วนลดจ้าพี่จ๋า เป็นลูกค้าเก่าที่หิวโหยยย,Yes,Price,Neutral
2019-09-21,16:42:26,ทุกวันนี้ ชีวิต อยู่ได้เพราะ #foodpanda  555 ที่คอยส่งข้าวส่งน้ำให้,Yes,Employee,Neutral
2019-09-20,22:59:44,"น้ำท่วมก็เข้าใจ แต่หน้าที่ก็สำคัญ 5555 
 #Foodpanda 
ขอบคุณเจ้าของภาพ 🙏  pic.twitter.com/HEPXThUYI1",No,,
2019-09-20,20:14:30,แอพ #foodpanda เป็นอะไรอะสั่งออเดอร์ไม่ขึ้นว่าสั่ง แล้วนี่ซ้ำหลายออเดอร์มาก,Yes,System,Neutral
2019-09-20,10:18:39,"วันนี้ #FoodPanda ถึงสันกำแพง และแม่โจ้แล้วนะจ้ะ นางส่งnotificationมาหวะ ฮ่าๆๆๆ

cc @MaxxiJ @khunborbird",Yes,Company,Neutral
2019-09-19,14:12:22,ใครจะเข้าไปเป็นร้านค้าใน app foodpanda นี่หยุดคิดเลยนะ  นอกจากจะต้องรอเงินเข้า 15-30 วันแล้ว ระบบยังเน่า เลขบช ถูกผิดเลทไปอีกจ้าาา   เพลีย  ย้ายเจ้าด่วนนนนน   @foodpanda_th #foodpanda,Yes,System,Negative
2019-09-19,08:44:38,ร้านที่ไม่มีช้อนมาให้ ควรหายไปจากโลกนี้ได้แล้ว  #foodpanda,No,,
2019-09-18,17:02:26,"นมหมดตู้
#foodpanda",No,,
2019-09-18,15:23:12,สั่ง the alley ผ่าน #foodpanda ให้ไปซื้อจากเซนลาด ส่งที่ลาดพร้าว 40 จะชั่วโมงนึงละยังไม่ได้ อีเหี้ย น้ำแก้วเดียวอ่ะ นึกออกป่ะ,Yes,Employee,Negative
2019-09-18,12:52:45,"(:from-masto

พอมี #GrabFood #LineMan #GetFood #FoodPanda ผมกินบะหมี่บ่อยขึ้น กินพิซซ่าลดลง ไก่ทอดก็เปลี่ยนยี่ห้อจากพวก KFC ไปเป็น น้องแอมแถวราม

) (:author ) (:url  https://ift.tt/2O6OKm5 )",No,,
2019-09-17,17:27:36,แม่จะเรียกเค้าแล้วซื้อนมตราหมีไม่ได้ นี่คนส่งอาหาร ไม่ใช่คนขายนมตราหมี #foodpanda  pic.twitter.com/ZGLifyzbdQ,No,,
2019-09-16,19:51:08,"นี่คือยำวุ้นเส้นรวมมิตร 70 บาท! 
พึ่งเจอกับตัว เหี้ยมาก กุ้งตัวเท่านิ้วก้อย หมูยอ2 ชิ้น ปลาหมึกตามที่เห็น กินไม่ลงจะร้องไห้ เสียดายตังค์ 😖
#GrabFood #GET #GRAB #getfood #foodpanda  pic.twitter.com/z004450Xwi",No,,
2019-09-16,18:42:03,#foodpanda โกง สั่งผัดซีอิ๊ว 50x2 มันดันเอาราดหน้าไม่ไข่ 35x2 มาให้ แต่เก็บไป 100 บาท,Yes,Price,Negative
2019-09-16,00:12:06,กูซัพพอร์ต #FoodPanda เพราะฉันขี้เกียจ,Yes,Company,Positive
2019-09-15,19:33:10,วันนี้สั่ง kfc จาก #foodpanda รอนานมาก พอมาสั่งออเดอร์ก็มั่วอีก พนงต้องไปเปลี่ยนให้ สรุปคือรอประมาณเกือบชมครึ่งหลังจากสั่งไป กว่าจะได้กินข้าว แล้ววันนี้ก็คือหิวมากด้วย  pic.twitter.com/nX5QQnEpd0,Yes,System,Negative
2019-09-15,18:02:28,"ชุดไก่ได้ใจผ่าน foodpanda วันนี้ แถมไก่ทอดฟรีๆ อีก 4 ชิ้น มูลค่า 99.- ที่ KFC
 https://proxumer.com/th/kfc/chicken-delivery-99-baht-sep-2019 … #KFC #foodpanda #เดลิเวอรี่",No,,
2019-09-15,16:25:45,ดีงามมม #foodpanda  pic.twitter.com/Fa3aCxnwAL,Yes,Company,Positive
2019-09-15,16:19:28,เอาจริงๆ คือชอบมาก การสั่งฟู้ดแพนด้าง่ายมาก แต่คือถ้าอยู่แถวที่ไม่มีอาหารคือจบ. แต่เราชอบมาก เราสั่งมากว่า แกรบ ไลน์แมนอะไรอีก อีกอย่าง คือมันดีย? ดีจริงๆ #ฟู้ดแพนด้า #foodpanda,Yes,Company,Positive
2019-09-15,13:46:52,มึงจอดรถเเล้วค่อยโทรมาได้ไหม กูคุยไม่รู้เรื่องอิสัส #foodpanda,Yes,Employee,Negative
2019-09-14,17:34:03,สั่งครั้งแรก ส่งเร็วทันใจมากครับ #foodpanda  pic.twitter.com/MIJEdOXLkJ,Yes,Employee,Positive
2019-09-10,19:17:08,"สอบถามคนนครศรีหน่อยครับ
.
.
.
.
.
.
ใครเคยใช้ Food panda แล้วบ้างครับ ?  ขอรีวิวหน่อย ;w; 

#นครศรี #foodpanda",Yes,Company,Neutral
2019-09-10,14:29:55,#ก็แค่เพลียๆ #KAMU จะเหยียวยาพี่ได้ใช่มั้ย 2แถม1 #Foodpanda #ขอบคุณน้องมิ๊งค์ #INVPค่าาาา,Yes,Price,Neutral
2019-09-10,13:43:43,วันนี้ฝนตกเราขับมอเตอร์ไซค์ผ่านถนนที่มีน้ำขังละคือคนขับ #foodpanda ขับมาไวมากค่ะน้ำดีดกระเด็นโดนชุดนักศึกษาเราทั้งชุดเลย วันหลังจะขับก็ระวังหน่อยนะคะ ไม่รุ้จะรีบอะไรขนาดนั้น #หงุดหงิด,Yes,Employee,Negative
2019-09-10,09:09:02,เสียรู้ลูกค้า สูญเงินค่าเครื่องดื่ม เติมเงินมือถือฟรี #คมชัดลึก #Foodpanda #หลอกสั่งอาหาร http://www.komchadluek.net/news/local/387640?re= …,No,,
2019-09-08,22:43:57,อยากรู้ว่าพวก grab foodpanda lineman คือคุ้มมั้ยกับการรออาหารนานๆ เช่น หน่องริมคลอง คือมานั่งรอกันหยั่งนานนอ่ะ คือคุ้มมั้ยกับค่ารถค่าเสียเวลา ได้ค่าอื่นๆเพิ่มมั้ย ? #GrabFood #lineman #foodpanda,No,,
2019-09-08,19:27:27,ขอ how to ปักหมุด #foodpanda ให้ตรงกับบ้านหน่อย😰,Yes,System,Neutral
2019-09-08,18:56:46,มาค่ะจะรีวิว #Foodpanda ขอนแก่น คือเราสั่งKFC ผ่านแอฟไปรอนานมากๆน่าจะอาจเพราะกำลังจะปิดร้าน ก็มีพนักงานKFCโทรมาหาเราบอกว่าอาหารที่เลือกหมด และร้านกำลังจะปิด ก็ขอภัยเรา พร้อมยกเลิกอาหารเรา แต่ในแอฟมันยังไม่ขึ้นว่ายกเลิก และเงินก็ถูกตัดออกไปจากบัตรเราแล้ว เราเลยโทรกลับ//ต่อ  pic.twitter.com/BvMuKjwfdo,Yes,System,Neutral
2019-09-08,13:49:50,ช่วงนี้เห็น #foodpanda วิ่งทั่วเมือง #เชียงใหม่ ลองใช้บริการดูก็สะดวกดี อาหารก็มีให้เลือกเยอะ #GrabFood ก็ให้บริการเช่นกัน pic.twitter.com/sDrTe0rE96,Yes,Company,Positive
